ID,name,value
Student35,D0005,1
Student35,M0003,0
Student35,M0004,1
Student35,M0006,1
Student35,M0007,1
Student35,M0009,1
Student35,M0010,1
Student35,M0011,1
Student35,M0012,1
Student35,M0016,1
Student35,M0017,0
Student35,M0018,0
Student35,M0019,1
Student35,M0020,1
Student35,M0023,1
Student35,M0025,1
Student35,M0027,1
Student35,M0029,1
Student35,M0030,1
Student35,M0031,1
Student35,M0036,1
Student35,M0037,1
Student35,M0038,0
Student35,M0039,0
Student35,M0040,1
Student35,M0041,1
Student35,M0042,1
Student35,M0043,0
Student35,M0203,1
Student35,M0204,0
Student35,M0206,1
Student35,M0208,1
Student35,M0209,1
Student35,M0210,1
Student35,M0212,1
Student35,M0217,0
Student35,M0219,0
Student35,M0301,1
Student35,M0302,1
Student35,M0303,1
Student35,M0304,1
Student35,M0305,1
Student35,M0306,0
Student36,D0002,1
Student36,D0003,1
Student36,D0005,1
Student36,M0003,0
Student36,M0004,0
Student36,M0006,0
Student36,M0007,1
Student36,M0009,1
Student36,M0010,1
Student36,M0011,1
Student36,M0012,1
Student36,M0016,1
Student36,M0017,0
Student36,M0018,1
Student36,M0019,1
Student36,M0020,0
Student36,M0023,1
Student36,M0025,0
Student36,M0027,1
Student36,M0029,1
Student36,M0030,1
Student36,M0031,1
Student36,M0036,1
Student36,M0037,1
Student36,M0038,1
Student36,M0039,0
Student36,M0040,1
Student36,M0041,1
Student36,M0042,1
Student36,M0043,0
Student36,M0203,1
Student36,M0204,1
Student36,M0206,1
Student36,M0208,1
Student36,M0209,1
Student36,M0210,1
Student36,M0212,0
Student36,M0217,0
Student36,M0219,0
Student36,M0301,1
Student36,M0302,0
Student36,M0303,1
Student36,M0304,1
Student36,M0305,1
Student36,M0306,0
Student37,D0002,1
Student37,D0003,1
Student37,D0005,1
Student37,M0003,0
Student37,M0004,0
Student37,M0006,0
Student37,M0007,1
Student37,M0009,1
Student37,M0010,1
Student37,M0011,0
Student37,M0012,0
Student37,M0016,1
Student37,M0017,1
Student37,M0018,1
Student37,M0019,1
Student37,M0020,0
Student37,M0023,1
Student37,M0025,1
Student37,M0027,1
Student37,M0029,1
Student37,M0030,1
Student37,M0031,1
Student37,M0036,0
Student37,M0037,0
Student37,M0038,1
Student37,M0039,0
Student37,M0040,0
Student37,M0041,1
Student37,M0042,1
Student37,M0043,1
Student37,M0203,1
Student37,M0204,0
Student37,M0206,1
Student37,M0208,1
Student37,M0209,0
Student37,M0210,1
Student37,M0212,0
Student37,M0217,0
Student37,M0219,1
Student37,M0301,0
Student37,M0302,0
Student37,M0303,1
Student37,M0304,1
Student37,M0305,1
Student37,M0306,1
Student38,D0002,0
Student38,D0003,0
Student38,D0005,1
Student38,M0003,0
Student38,M0004,1
Student38,M0006,0
Student38,M0007,0
Student38,M0009,1
Student38,M0010,0
Student38,M0011,0
Student38,M0012,1
Student38,M0016,1
Student38,M0017,1
Student38,M0018,1
Student38,M0019,1
Student38,M0020,0
Student38,M0023,1
Student38,M0025,1
Student38,M0027,1
Student38,M0029,1
Student38,M0030,0
Student38,M0031,1
Student38,M0036,1
Student38,M0037,1
Student38,M0038,1
Student38,M0039,0
Student38,M0040,1
Student38,M0041,0
Student38,M0042,1
Student38,M0043,0
Student38,M0203,1
Student38,M0204,0
Student38,M0206,1
Student38,M0208,0
Student38,M0209,1
Student38,M0210,1
Student38,M0212,0
Student38,M0217,1
Student38,M0219,0
Student38,M0301,0
Student38,M0302,0
Student38,M0303,1
Student38,M0304,0
Student38,M0305,0
Student38,M0306,1
Student39,D0002,1
Student39,D0003,1
Student39,D0005,1
Student39,M0003,0
Student39,M0004,1
Student39,M0006,1
Student39,M0007,1
Student39,M0009,1
Student39,M0010,1
Student39,M0011,1
Student39,M0012,1
Student39,M0016,1
Student39,M0017,0
Student39,M0018,0
Student39,M0019,1
Student39,M0020,1
Student39,M0023,1
Student39,M0025,1
Student39,M0027,1
Student39,M0029,1
Student39,M0030,1
Student39,M0031,1
Student39,M0036,1
Student39,M0037,1
Student39,M0038,0
Student39,M0039,0
Student39,M0040,1
Student39,M0041,1
Student39,M0042,1
Student39,M0043,0
Student39,M0203,1
Student39,M0204,0
Student39,M0206,1
Student39,M0208,1
Student39,M0209,1
Student39,M0210,1
Student39,M0212,1
Student39,M0217,0
Student39,M0219,0
Student39,M0301,1
Student39,M0302,1
Student39,M0303,1
Student39,M0304,1
Student39,M0305,1
Student39,M0306,0
Student40,D0002,0
Student40,D0003,1
Student40,D0005,1
Student40,M0003,1
Student40,M0004,0
Student40,M0006,1
Student40,M0007,1
Student40,M0009,1
Student40,M0010,1
Student40,M0011,1
Student40,M0012,1
Student40,M0016,1
Student40,M0017,0
Student40,M0018,1
Student40,M0019,0
Student40,M0020,1
Student40,M0023,1
Student40,M0025,1
Student40,M0027,1
Student40,M0029,1
Student40,M0030,1
Student40,M0031,0
Student40,M0036,1
Student40,M0037,1
Student40,M0038,1
Student40,M0039,1
Student40,M0040,0
Student40,M0041,0
Student40,M0042,1
Student40,M0043,0
Student40,M0203,1
Student40,M0204,0
Student40,M0206,0
Student40,M0208,0
Student40,M0209,0
Student40,M0210,1
Student40,M0212,0
Student40,M0217,0
Student40,M0219,0
Student40,M0301,1
Student40,M0302,1
Student40,M0303,1
Student40,M0304,1
Student40,M0305,1
Student40,M0306,1
Student41,D0002,1
Student41,D0003,1
Student41,D0005,1
Student41,M0003,0
Student41,M0004,0
Student41,M0006,0
Student41,M0007,1
Student41,M0009,1
Student41,M0010,1
Student41,M0011,1
Student41,M0012,1
Student41,M0016,0
Student41,M0017,0
Student41,M0018,0
Student41,M0019,0
Student41,M0020,0
Student41,M0023,0
Student41,M0025,1
Student41,M0027,1
Student41,M0029,0
Student41,M0030,1
Student41,M0031,0
Student41,M0036,1
Student41,M0037,1
Student41,M0038,0
Student41,M0039,1
Student41,M0040,1
Student41,M0041,0
Student41,M0042,0
Student41,M0043,0
Student41,M0203,1
Student41,M0204,1
Student41,M0206,0
Student41,M0208,0
Student41,M0209,0
Student41,M0210,1
Student41,M0212,1
Student41,M0217,1
Student41,M0219,1
Student41,M0301,0
Student41,M0302,1
Student41,M0303,1
Student41,M0304,0
Student41,M0305,1
Student41,M0306,1
Student42,D0002,1
Student42,D0003,1
Student42,D0005,1
Student42,M0003,0
Student42,M0004,0
Student42,M0006,0
Student42,M0007,1
Student42,M0009,1
Student42,M0010,1
Student42,M0011,0
Student42,M0012,1
Student42,M0016,1
Student42,M0017,0
Student42,M0018,1
Student42,M0019,1
Student42,M0020,1
Student42,M0023,0
Student42,M0025,1
Student42,M0027,1
Student42,M0029,1
Student42,M0030,0
Student42,M0031,1
Student42,M0036,1
Student42,M0037,1
Student42,M0038,1
Student42,M0039,1
Student42,M0040,1
Student42,M0041,1
Student42,M0042,1
Student42,M0043,1
Student42,M0203,1
Student42,M0204,0
Student42,M0206,1
Student42,M0208,1
Student42,M0209,1
Student42,M0210,1
Student42,M0212,0
Student42,M0217,1
Student42,M0219,0
Student42,M0301,1
Student42,M0302,0
Student42,M0303,0
Student42,M0304,1
Student42,M0305,0
Student42,M0306,0
Student43,D0002,1
Student43,D0003,1
Student43,D0005,1
Student43,M0003,0
Student43,M0004,0
Student43,M0006,0
Student43,M0007,1
Student43,M0009,0
Student43,M0010,1
Student43,M0011,1
Student43,M0012,1
Student43,M0016,1
Student43,M0017,0
Student43,M0018,1
Student43,M0019,1
Student43,M0020,1
Student43,M0023,1
Student43,M0025,1
Student43,M0027,1
Student43,M0029,1
Student43,M0030,0
Student43,M0031,1
Student43,M0036,1
Student43,M0037,1
Student43,M0038,0
Student43,M0039,1
Student43,M0040,0
Student43,M0041,1
Student43,M0042,1
Student43,M0043,1
Student43,M0203,0
Student43,M0204,0
Student43,M0206,1
Student43,M0208,1
Student43,M0209,1
Student43,M0210,1
Student43,M0212,1
Student43,M0217,1
Student43,M0219,0
Student43,M0301,0
Student43,M0302,1
Student43,M0303,0
Student43,M0304,0
Student43,M0305,0
Student43,M0306,0
Student44,D0002,0
Student44,D0003,1
Student44,D0005,1
Student44,M0003,1
Student44,M0004,0
Student44,M0006,1
Student44,M0007,1
Student44,M0009,1
Student44,M0010,1
Student44,M0011,1
Student44,M0012,1
Student44,M0016,1
Student44,M0017,0
Student44,M0018,1
Student44,M0019,0
Student44,M0020,0
Student44,M0023,0
Student44,M0025,1
Student44,M0027,1
Student44,M0029,1
Student44,M0030,1
Student44,M0031,1
Student44,M0036,1
Student44,M0037,1
Student44,M0038,1
Student44,M0039,1
Student44,M0040,1
Student44,M0041,0
Student44,M0042,1
Student44,M0043,1
Student44,M0203,1
Student44,M0204,0
Student44,M0206,1
Student44,M0208,1
Student44,M0209,1
Student44,M0210,0
Student44,M0212,0
Student44,M0217,0
Student44,M0219,0
Student44,M0301,1
Student44,M0302,1
Student44,M0303,1
Student44,M0304,0
Student44,M0305,1
Student44,M0306,1
Student45,D0001,1
Student45,D0002,1
Student45,D0005,1
Student45,D0006,0
Student45,M0001,1
Student45,M0003,1
Student45,M0005,0
Student45,M0007,1
Student45,M0009,1
Student45,M0011,0
Student45,M0013,1
Student45,M0017,1
Student45,M0018,0
Student45,M0019,1
Student45,M0022,0
Student45,M0024,1
Student45,M0027,1
Student45,M0030,1
Student45,M0031,1
Student45,M0032,1
Student45,M0037,1
Student45,M0039,1
Student45,M0042,1
Student45,M0044,1
Student45,M0045,1
Student45,M0049,1
Student45,M0050,1
Student45,M0201,0
Student45,M0203,1
Student45,M0204,0
Student45,M0205,1
Student45,M0208,1
Student45,M0210,1
Student45,M0212,0
Student45,M0213,1
Student45,M0216,1
Student45,M0219,0
Student45,M0220,1
Student45,M0221,1
Student45,M0301,1
Student45,M0302,0
Student45,M0304,1
Student45,M0305,0
Student45,M0306,1
Student46,D0001,1
Student46,D0002,0
Student46,D0005,0
Student46,D0006,0
Student46,M0001,1
Student46,M0003,1
Student46,M0005,1
Student46,M0007,1
Student46,M0009,0
Student46,M0011,0
Student46,M0013,1
Student46,M0017,0
Student46,M0018,1
Student46,M0019,1
Student46,M0022,1
Student46,M0024,1
Student46,M0027,1
Student46,M0030,1
Student46,M0031,0
Student46,M0032,1
Student46,M0037,1
Student46,M0039,1
Student46,M0042,0
Student46,M0044,0
Student46,M0045,1
Student46,M0049,1
Student46,M0050,1
Student46,M0201,1
Student46,M0203,1
Student46,M0204,0
Student46,M0205,0
Student46,M0208,0
Student46,M0210,1
Student46,M0212,1
Student46,M0213,1
Student46,M0216,0
Student46,M0219,0
Student46,M0220,1
Student46,M0221,1
Student46,M0301,0
Student46,M0302,0
Student46,M0304,0
Student46,M0305,0
Student46,M0306,0
Student47,D0001,1
Student47,D0002,1
Student47,D0005,1
Student47,D0006,1
Student47,M0001,0
Student47,M0003,1
Student47,M0005,1
Student47,M0007,1
Student47,M0009,1
Student47,M0011,0
Student47,M0013,1
Student47,M0017,1
Student47,M0018,1
Student47,M0019,1
Student47,M0022,0
Student47,M0024,1
Student47,M0027,1
Student47,M0030,1
Student47,M0031,1
Student47,M0032,1
Student47,M0037,1
Student47,M0039,1
Student47,M0042,1
Student47,M0044,1
Student47,M0045,1
Student47,M0049,1
Student47,M0050,1
Student47,M0201,0
Student47,M0203,1
Student47,M0204,0
Student47,M0205,0
Student47,M0208,1
Student47,M0210,1
Student47,M0212,1
Student47,M0213,1
Student47,M0216,1
Student47,M0219,1
Student47,M0220,1
Student47,M0221,1
Student47,M0301,1
Student47,M0302,1
Student47,M0304,1
Student47,M0305,1
Student47,M0306,0
Student48,D0001,1
Student48,D0002,0
Student48,D0005,1
Student48,D0006,0
Student48,M0001,1
Student48,M0003,1
Student48,M0005,0
Student48,M0007,1
Student48,M0009,1
Student48,M0011,0
Student48,M0013,1
Student48,M0017,1
Student48,M0018,1
Student48,M0019,1
Student48,M0022,0
Student48,M0024,1
Student48,M0027,1
Student48,M0030,1
Student48,M0031,1
Student48,M0032,1
Student48,M0037,1
Student48,M0039,1
Student48,M0042,1
Student48,M0044,1
Student48,M0045,1
Student48,M0049,1
Student48,M0050,1
Student48,M0201,1
Student48,M0203,1
Student48,M0204,0
Student48,M0205,0
Student48,M0208,1
Student48,M0210,1
Student48,M0212,0
Student48,M0213,1
Student48,M0216,1
Student48,M0219,1
Student48,M0220,1
Student48,M0221,1
Student48,M0301,0
Student48,M0302,0
Student48,M0304,0
Student48,M0305,0
Student48,M0306,0
Student49,D0001,1
Student49,D0002,0
Student49,D0005,0
Student49,D0006,0
Student49,M0001,1
Student49,M0003,1
Student49,M0005,1
Student49,M0007,1
Student49,M0009,0
Student49,M0011,0
Student49,M0013,1
Student49,M0017,0
Student49,M0018,1
Student49,M0019,1
Student49,M0022,1
Student49,M0024,1
Student49,M0027,1
Student49,M0030,1
Student49,M0031,1
Student49,M0032,1
Student49,M0037,1
Student49,M0039,1
Student49,M0042,1
Student49,M0044,1
Student49,M0045,0
Student49,M0049,0
Student49,M0050,0
Student49,M0201,0
Student49,M0203,0
Student49,M0204,0
Student49,M0205,0
Student49,M0208,1
Student49,M0210,1
Student49,M0212,1
Student49,M0213,0
Student49,M0216,1
Student49,M0219,0
Student49,M0220,1
Student49,M0221,0
Student49,M0301,0
Student49,M0302,0
Student49,M0304,0
Student49,M0305,0
Student49,M0306,0
Student50,D0001,1
Student50,D0002,1
Student50,D0005,1
Student50,D0006,0
Student50,M0001,0
Student50,M0003,1
Student50,M0005,0
Student50,M0007,1
Student50,M0009,1
Student50,M0011,1
Student50,M0013,1
Student50,M0017,1
Student50,M0018,1
Student50,M0019,1
Student50,M0022,1
Student50,M0024,0
Student50,M0027,1
Student50,M0030,1
Student50,M0031,1
Student50,M0032,0
Student50,M0037,1
Student50,M0039,1
Student50,M0042,1
Student50,M0044,1
Student50,M0045,1
Student50,M0049,1
Student50,M0050,1
Student50,M0201,1
Student50,M0203,1
Student50,M0204,1
Student50,M0205,1
Student50,M0208,1
Student50,M0210,1
Student50,M0212,1
Student50,M0213,1
Student50,M0216,1
Student50,M0219,1
Student50,M0220,1
Student50,M0221,1
Student50,M0301,1
Student50,M0302,1
Student50,M0304,1
Student50,M0305,1
Student50,M0306,0
Student51,D0001,1
Student51,D0002,1
Student51,D0005,1
Student51,D0006,0
Student51,M0001,0
Student51,M0003,1
Student51,M0005,0
Student51,M0007,1
Student51,M0009,1
Student51,M0011,0
Student51,M0013,1
Student51,M0017,0
Student51,M0018,1
Student51,M0019,1
Student51,M0022,1
Student51,M0024,0
Student51,M0027,1
Student51,M0030,1
Student51,M0031,0
Student51,M0032,1
Student51,M0037,1
Student51,M0039,1
Student51,M0042,1
Student51,M0044,1
Student51,M0045,1
Student51,M0049,0
Student51,M0050,0
Student51,M0201,0
Student51,M0203,1
Student51,M0204,0
Student51,M0205,0
Student51,M0208,1
Student51,M0210,1
Student51,M0212,0
Student51,M0213,0
Student51,M0216,0
Student51,M0219,0
Student51,M0220,1
Student51,M0221,1
Student51,M0301,1
Student51,M0302,1
Student51,M0304,0
Student51,M0305,0
Student51,M0306,0
Student52,D0001,1
Student52,D0002,0
Student52,D0005,1
Student52,D0006,1
Student52,M0001,1
Student52,M0003,1
Student52,M0005,1
Student52,M0007,0
Student52,M0009,1
Student52,M0011,0
Student52,M0013,1
Student52,M0017,1
Student52,M0018,1
Student52,M0019,1
Student52,M0022,1
Student52,M0024,1
Student52,M0027,1
Student52,M0030,1
Student52,M0031,0
Student52,M0032,0
Student52,M0037,1
Student52,M0039,1
Student52,M0042,1
Student52,M0044,1
Student52,M0045,1
Student52,M0049,1
Student52,M0050,1
Student52,M0201,1
Student52,M0203,1
Student52,M0204,0
Student52,M0205,0
Student52,M0208,1
Student52,M0210,1
Student52,M0212,0
Student52,M0213,1
Student52,M0216,1
Student52,M0219,0
Student52,M0220,0
Student52,M0221,1
Student52,M0301,0
Student52,M0302,0
Student52,M0304,0
Student52,M0305,0
Student52,M0306,0
Student53,D0001,0
Student53,D0002,0
Student53,D0005,0
Student53,D0006,0
Student53,M0001,1
Student53,M0003,1
Student53,M0005,1
Student53,M0007,1
Student53,M0009,1
Student53,M0011,0
Student53,M0013,1
Student53,M0017,0
Student53,M0018,0
Student53,M0019,0
Student53,M0022,0
Student53,M0024,1
Student53,M0027,1
Student53,M0030,1
Student53,M0031,0
Student53,M0032,1
Student53,M0037,1
Student53,M0039,1
Student53,M0042,1
Student53,M0044,1
Student53,M0045,1
Student53,M0049,1
Student53,M0050,1
Student53,M0201,0
Student53,M0203,1
Student53,M0204,0
Student53,M0205,1
Student53,M0208,0
Student53,M0210,1
Student53,M0212,1
Student53,M0213,1
Student53,M0216,1
Student53,M0219,1
Student53,M0220,1
Student53,M0221,0
Student53,M0301,0
Student53,M0302,0
Student53,M0304,0
Student53,M0305,1
Student53,M0306,0
Student54,D0002,0
Student54,D0003,1
Student54,D0005,0
Student54,M0003,1
Student54,M0004,0
Student54,M0006,0
Student54,M0007,1
Student54,M0009,1
Student54,M0010,1
Student54,M0011,1
Student54,M0012,1
Student54,M0016,0
Student54,M0017,0
Student54,M0018,0
Student54,M0019,1
Student54,M0020,1
Student54,M0023,1
Student54,M0025,0
Student54,M0027,1
Student54,M0029,1
Student54,M0030,0
Student54,M0031,1
Student54,M0036,1
Student54,M0037,0
Student54,M0038,1
Student54,M0039,0
Student54,M0040,0
Student54,M0041,0
Student54,M0042,0
Student54,M0043,1
Student54,M0203,1
Student54,M0204,0
Student54,M0206,1
Student54,M0208,1
Student54,M0209,0
Student54,M0210,1
Student54,M0212,1
Student54,M0217,0
Student54,M0219,0
Student54,M0301,1
Student54,M0302,1
Student54,M0303,0
Student54,M0304,1
Student54,M0305,0
Student54,M0306,1
Student55,D0002,0
Student55,D0003,0
Student55,D0005,1
Student55,M0003,1
Student55,M0004,0
Student55,M0006,1
Student55,M0007,1
Student55,M0009,0
Student55,M0010,1
Student55,M0011,0
Student55,M0012,1
Student55,M0016,0
Student55,M0017,0
Student55,M0018,1
Student55,M0019,1
Student55,M0020,1
Student55,M0023,0
Student55,M0025,1
Student55,M0027,0
Student55,M0029,0
Student55,M0030,1
Student55,M0031,0
Student55,M0036,1
Student55,M0037,0
Student55,M0038,0
Student55,M0039,1
Student55,M0040,1
Student55,M0041,1
Student55,M0042,1
Student55,M0043,1
Student55,M0203,0
Student55,M0204,0
Student55,M0206,0
Student55,M0208,0
Student55,M0209,1
Student55,M0210,0
Student55,M0212,0
Student55,M0217,0
Student55,M0219,1
Student55,M0301,1
Student55,M0302,1
Student55,M0303,1
Student55,M0304,0
Student55,M0305,0
Student55,M0306,0
Student56,M0001,1
Student56,M0002,1
Student56,M0003,1
Student56,M0005,0
Student56,M0006,1
Student56,M0009,0
Student56,M0013,0
Student56,M0015,0
Student56,M0016,1
Student56,M0017,0
Student56,M0019,1
Student56,M0021,0
Student56,M0024,1
Student56,M0027,1
Student56,M0028,1
Student56,M0029,1
Student56,M0030,1
Student56,M0031,1
Student56,M0037,1
Student56,M0041,1
Student56,M0042,1
Student56,M0045,1
Student56,M0046,1
Student56,M0301,0
Student56,M0302,1
Student56,M0303,1
Student56,M0306,0
Student57,M0001,0
Student57,M0002,0
Student57,M0003,1
Student57,M0005,0
Student57,M0006,1
Student57,M0009,1
Student57,M0013,0
Student57,M0015,1
Student57,M0016,1
Student57,M0017,0
Student57,M0019,1
Student57,M0021,1
Student57,M0024,1
Student57,M0027,1
Student57,M0028,0
Student57,M0029,0
Student57,M0030,1
Student57,M0031,1
Student57,M0037,1
Student57,M0041,1
Student57,M0042,0
Student57,M0045,1
Student57,M0046,1
Student57,M0301,1
Student57,M0302,1
Student57,M0303,0
Student57,M0306,0
Student58,D0002,1
Student58,D0003,1
Student58,D0005,1
Student58,M0003,1
Student58,M0004,0
Student58,M0006,1
Student58,M0007,1
Student58,M0009,1
Student58,M0010,1
Student58,M0011,0
Student58,M0012,1
Student58,M0016,0
Student58,M0017,0
Student58,M0018,1
Student58,M0019,1
Student58,M0020,1
Student58,M0023,1
Student58,M0025,1
Student58,M0027,1
Student58,M0029,0
Student58,M0030,1
Student58,M0031,1
Student58,M0036,1
Student58,M0037,1
Student58,M0038,1
Student58,M0039,1
Student58,M0040,1
Student58,M0041,1
Student58,M0042,1
Student58,M0043,1
Student58,M0203,0
Student58,M0204,0
Student58,M0206,1
Student58,M0208,1
Student58,M0209,1
Student58,M0210,1
Student58,M0212,1
Student58,M0217,0
Student58,M0219,0
Student58,M0301,0
Student58,M0302,0
Student58,M0303,1
Student58,M0304,0
Student58,M0305,0
Student58,M0306,1
Student59,D0002,1
Student59,D0003,0
Student59,D0005,1
Student59,M0003,0
Student59,M0004,1
Student59,M0006,1
Student59,M0007,1
Student59,M0009,1
Student59,M0010,1
Student59,M0011,0
Student59,M0012,1
Student59,M0016,1
Student59,M0017,0
Student59,M0018,0
Student59,M0019,1
Student59,M0020,1
Student59,M0023,1
Student59,M0025,1
Student59,M0027,0
Student59,M0029,1
Student59,M0030,1
Student59,M0031,1
Student59,M0036,1
Student59,M0037,1
Student59,M0038,1
Student59,M0039,1
Student59,M0040,1
Student59,M0041,1
Student59,M0042,1
Student59,M0043,1
Student59,M0203,1
Student59,M0204,1
Student59,M0206,1
Student59,M0208,0
Student59,M0209,1
Student59,M0210,1
Student59,M0212,1
Student59,M0217,0
Student59,M0219,1
Student59,M0301,1
Student59,M0302,0
Student59,M0303,0
Student59,M0304,1
Student59,M0305,0
Student59,M0306,1
Student60,D0002,0
Student60,D0003,1
Student60,D0005,1
Student60,M0003,1
Student60,M0004,1
Student60,M0006,1
Student60,M0007,1
Student60,M0009,1
Student60,M0010,1
Student60,M0011,0
Student60,M0012,0
Student60,M0016,0
Student60,M0017,1
Student60,M0018,1
Student60,M0019,1
Student60,M0020,1
Student60,M0023,0
Student60,M0025,1
Student60,M0027,1
Student60,M0029,1
Student60,M0030,1
Student60,M0031,1
Student60,M0036,0
Student60,M0037,1
Student60,M0038,1
Student60,M0039,1
Student60,M0040,1
Student60,M0041,1
Student60,M0042,1
Student60,M0043,1
Student60,M0203,0
Student60,M0204,1
Student60,M0206,1
Student60,M0208,1
Student60,M0209,0
Student60,M0210,1
Student60,M0212,1
Student60,M0217,1
Student60,M0219,1
Student60,M0301,1
Student60,M0302,1
Student60,M0303,1
Student60,M0304,1
