Student,Item01,Item02,Item03,Item04,Item05,Item06,Item07,Item08,Item09,Item10,Item11,Item12
Student0480,0,0,0,1,0,0,0,1,1,1,1,1
Student0481,1,0,0,1,0,0,0,1,1,1,1,0
Student0482,1,0,0,0,0,0,0,1,1,1,1,0
Student0483,1,1,1,1,0,1,1,0,0,0,0,0
Student0484,0,0,0,1,1,1,0,1,1,1,1,1
Student0485,0,0,0,0,0,0,0,1,0,0,0,0
Student0486,0,0,0,1,1,1,0,1,1,1,0,0
Student0487,1,1,1,1,1,1,1,1,1,1,0,0
Student0488,1,1,0,0,0,0,0,0,0,0,0,0
Student0489,1,0,0,1,1,1,0,0,1,0,0,0
Student0490,0,0,0,0,0,0,0,1,0,0,0,1
Student0491,1,1,1,1,1,1,1,1,1,1,1,1
Student0492,1,0,0,0,0,0,0,1,0,0,0,0
Student0493,1,1,0,1,0,0,0,0,0,1,1,0
Student0494,1,1,1,1,1,0,1,1,0,0,0,1
Student0495,1,1,1,1,1,1,1,1,1,1,1,0
Student0496,0,0,0,0,0,0,0,0,0,0,0,0
Student0497,0,0,0,0,0,0,0,0,0,0,0,0
Student0498,1,0,0,0,0,0,0,1,0,0,0,0
Student0499,1,1,0,1,0,0,0,0,0,0,0,0
Student0500,0,0,0,0,1,0,0,0,0,0,0,0
Student0501,0,0,0,0,0,0,0,1,1,1,1,0
Student0502,1,1,1,0,1,0,0,1,1,1,1,0
Student0503,1,1,0,1,0,0,0,1,1,1,1,0
Student0504,0,0,0,0,1,0,0,1,1,1,1,0
Student0505,1,0,0,1,1,0,0,1,1,1,1,0
Student0506,1,1,0,1,1,1,1,1,1,1,1,0
Student0507,1,1,1,1,1,1,1,1,1,1,1,0
Student0508,0,0,0,0,1,0,0,0,0,0,0,0
Student0509,1,1,0,1,0,0,0,1,1,1,1,0
Student0510,1,0,0,0,0,0,0,1,0,0,1,0
Student0511,0,1,0,1,1,1,1,1,1,0,1,0
Student0512,0,0,0,0,0,0,0,0,0,1,0,0
Student0513,0,0,0,1,0,0,0,0,1,0,0,0
Student0514,0,0,0,0,0,0,0,1,1,1,1,0
Student0515,1,1,1,1,0,0,0,0,0,0,0,0
Student0516,1,1,1,1,1,1,1,1,1,1,1,0
Student0517,1,1,1,1,1,0,1,0,0,0,0,0
Student0518,1,1,0,1,1,0,0,1,0,0,0,0
Student0519,1,1,1,1,1,1,1,1,1,1,1,1
Student0520,0,0,0,1,1,1,1,0,0,0,0,0
Student0521,1,0,0,1,1,0,0,0,0,0,0,0
Student0522,1,1,1,1,1,1,1,1,1,1,1,0
Student0523,0,0,0,1,1,1,1,1,1,1,1,0
Student0524,1,1,1,1,0,0,1,0,1,0,0,0
Student0525,0,0,0,0,0,0,0,0,0,0,0,0
Student0526,1,1,0,0,0,0,0,1,1,1,1,0
Student0527,1,1,1,1,1,1,0,1,1,1,0,0
Student0528,1,1,1,1,1,1,1,1,0,0,0,0
Student0529,0,0,0,1,0,0,0,0,0,0,0,0
Student0530,1,1,1,0,1,0,0,1,1,1,1,1
Student0531,1,1,1,0,1,0,0,1,0,0,0,0
Student0532,1,1,1,1,1,0,0,1,1,0,1,0
Student0533,1,1,1,1,1,1,1,1,1,1,1,0
Student0534,1,1,0,1,1,0,0,1,1,1,0,1
Student0535,0,0,0,1,0,0,0,1,1,1,1,0
Student0536,1,1,0,1,1,0,0,0,0,0,0,0
Student0537,1,0,0,0,0,0,0,0,0,0,0,0
Student0538,1,0,0,0,1,0,0,1,1,1,0,0
Student0539,1,0,0,0,0,0,0,0,0,0,0,0
Student0540,1,1,1,1,0,0,0,1,1,1,1,0
Student0541,1,0,0,0,0,0,0,1,1,0,1,0
Student0542,1,1,1,1,1,1,1,1,1,1,1,0
Student0543,0,0,0,0,1,0,0,1,0,1,0,0
Student0544,1,0,0,1,0,0,0,1,1,1,1,0
Student0545,0,0,0,0,1,0,0,1,1,1,1,0
Student0546,1,1,1,1,1,1,1,1,1,1,1,0
Student0547,0,0,0,0,0,0,0,0,0,0,0,0
Student0548,1,1,1,0,1,0,0,0,0,0,0,0
Student0549,1,1,1,1,1,1,1,0,0,0,0,0
Student0550,0,0,0,0,0,0,0,0,0,0,0,0
Student0551,1,0,0,0,0,0,0,0,0,0,1,0
Student0552,1,1,1,1,0,0,0,1,1,0,0,0
Student0553,1,1,1,1,1,1,1,1,1,1,1,0
Student0554,1,1,1,1,1,1,1,1,1,1,1,1
Student0555,0,0,0,0,0,0,0,1,1,1,1,0
Student0556,1,0,0,0,0,0,0,1,1,0,1,0
Student0557,0,0,0,0,0,0,0,0,0,0,0,0
Student0558,0,0,0,1,0,0,0,0,0,0,0,0
Student0559,1,0,1,1,0,0,0,1,1,1,1,0
Student0560,1,1,0,1,1,0,0,1,1,1,1,0
Student0561,0,0,0,0,0,0,0,0,0,0,1,0
Student0562,0,0,0,0,0,0,0,0,0,0,0,0
Student0563,0,0,0,0,0,0,0,0,0,0,0,0
Student0564,1,1,1,0,1,0,0,1,1,1,1,0
Student0565,0,0,0,0,0,0,0,0,0,0,0,0
Student0566,1,1,1,1,0,0,0,1,1,1,1,0
Student0567,1,1,1,1,1,1,1,1,1,1,1,0
Student0568,1,1,1,1,1,1,1,1,1,1,1,1
Student0569,1,1,1,1,1,1,0,0,0,0,0,0
Student0570,0,0,0,0,0,0,0,0,1,0,0,0
Student0571,1,0,0,0,0,0,0,1,1,0,1,0
Student0572,1,1,0,0,0,0,0,0,0,0,0,0
Student0573,1,1,0,0,0,0,0,0,1,0,0,0
Student0574,1,1,0,1,0,0,0,0,1,0,0,0
Student0575,1,0,1,0,1,0,0,1,0,0,0,0
Student0576,1,1,1,0,0,0,0,0,0,0,0,0
Student0577,0,0,0,1,0,0,0,1,1,1,1,0
Student0578,1,1,1,1,1,1,1,0,1,0,0,0
Student0579,0,0,0,0,0,0,0,1,0,0,0,0
Student0580,1,1,1,0,0,0,0,1,1,1,1,1
Student0581,1,1,0,1,1,0,0,0,0,0,0,0
Student0582,1,1,1,1,1,1,0,1,1,1,1,1
Student0583,0,0,0,0,0,0,0,0,0,0,0,0
Student0584,1,0,0,0,0,0,0,0,1,0,0,0
Student0585,0,0,0,0,0,0,0,0,0,0,0,0
Student0586,1,1,0,1,1,1,1,0,1,0,0,0
Student0587,0,0,0,1,0,0,0,0,1,0,0,0
Student0588,0,1,0,0,0,0,0,0,0,0,0,0
Student0589,1,0,1,1,0,0,0,1,1,1,0,0
Student0590,1,1,1,1,1,1,1,1,1,1,1,1
Student0591,1,0,0,0,0,0,0,0,0,0,0,0
Student0592,1,0,0,0,0,0,0,0,0,0,0,0
Student0593,1,1,1,0,1,0,0,1,1,1,1,0
Student0594,0,0,0,0,0,0,0,0,0,1,0,0
Student0595,1,1,0,1,1,1,0,1,1,1,1,0
Student0596,1,1,0,1,0,0,0,1,1,1,1,0
Student0597,1,1,1,0,0,0,0,1,1,1,1,0
Student0598,1,1,1,1,1,1,1,1,1,1,1,1
Student0599,0,0,0,0,0,0,0,1,1,1,1,0
Student0600,1,1,0,0,1,0,0,1,1,1,1,1
Student0601,1,1,1,1,1,1,0,1,1,1,1,0
Student0602,1,1,1,0,0,0,0,0,0,0,0,0
Student0603,1,1,0,1,1,1,1,1,1,1,1,1
Student0604,0,0,0,0,0,0,0,0,0,0,0,0
Student0605,1,1,1,1,0,0,0,0,0,1,0,0
Student0606,1,1,1,1,1,0,0,0,1,0,0,0
Student0607,0,0,0,1,1,1,1,1,1,1,1,0
Student0608,0,1,0,1,0,0,0,0,0,1,0,0
Student0609,1,1,1,1,1,1,1,1,1,1,1,0
Student0610,0,0,0,1,0,0,0,0,0,0,0,0
Student0611,1,0,0,0,0,0,0,0,0,0,0,0
Student0612,1,1,0,1,1,1,1,1,1,1,1,1
Student0613,1,1,1,0,1,0,0,1,1,1,1,0
Student0614,1,0,0,1,1,0,1,1,1,1,1,1
Student0615,1,1,1,1,1,1,1,0,0,1,0,0
Student0616,1,0,0,0,0,0,0,0,1,1,0,0
Student0617,0,0,0,0,0,0,0,0,0,0,0,0
Student0618,0,0,0,1,0,0,0,1,1,1,0,0
Student0619,1,0,0,0,0,0,0,0,0,0,0,0
Student0620,0,0,0,0,1,0,0,1,1,1,1,0
Student0621,0,0,0,0,0,0,0,0,0,0,0,0
Student0622,1,0,0,1,0,0,0,1,0,0,0,1
Student0623,1,1,0,0,0,0,0,0,0,0,0,0
Student0624,1,1,0,0,0,0,0,1,1,1,0,0
Student0625,0,0,0,1,0,0,0,1,1,0,0,0
Student0626,0,0,0,0,0,0,0,0,1,0,0,0
Student0627,1,0,0,0,0,0,0,1,1,1,1,0
Student0628,1,1,1,1,1,1,0,1,1,1,1,0
Student0629,1,0,0,1,1,0,0,1,1,1,1,0
Student0630,1,1,1,1,1,0,0,1,1,1,0,1
Student0631,1,1,1,1,1,1,0,1,1,1,1,1
Student0632,1,1,1,1,1,1,0,1,1,1,1,0
Student0633,1,0,0,0,0,0,0,1,1,1,1,0
Student0634,0,0,0,1,0,0,0,0,1,0,0,1
Student0635,1,0,0,1,0,0,0,0,0,0,0,0
Student0636,1,1,1,1,1,1,1,1,1,1,1,1
Student0637,1,1,0,1,1,0,0,0,0,0,0,0
Student0638,0,0,0,1,1,1,1,0,0,0,0,0
Student0639,1,1,0,1,1,1,1,1,1,1,1,0
Student0640,1,0,0,1,1,0,0,0,0,0,0,0
Student0641,1,1,1,1,0,0,0,0,0,0,0,0
Student0642,1,0,0,1,1,1,1,0,0,0,0,1
Student0643,0,0,0,0,0,0,0,1,1,1,0,0
Student0644,1,1,1,1,1,1,1,1,1,1,1,0
Student0645,1,1,1,1,1,1,1,1,1,1,1,1
Student0646,1,1,1,1,1,1,1,1,1,1,1,1
Student0647,1,1,0,1,0,0,1,0,0,0,0,0
Student0648,1,1,0,1,0,0,0,1,1,1,1,0
Student0649,1,1,1,0,0,0,0,1,1,1,1,0
Student0650,1,1,1,1,1,1,1,1,1,1,1,1
Student0651,1,1,1,1,1,1,1,1,1,1,1,1
Student0652,1,1,0,1,0,0,0,0,0,0,0,0
Student0653,1,1,1,0,1,0,0,0,0,0,0,0
Student0654,1,1,1,1,1,1,1,1,1,1,1,1
Student0655,1,1,1,1,0,0,0,1,1,1,1,0
Student0656,1,1,0,1,0,0,0,1,1,0,0,0
Student0657,1,1,0,1,0,0,0,1,1,1,1,0
Student0658,1,0,1,1,1,0,0,0,0,0,0,0
Student0659,0,0,0,1,0,0,0,1,0,0,0,0
Student0660,0,0,0,0,0,0,0,1,1,1,1,0
Student0661,1,1,1,1,0,0,0,1,0,0,0,0
Student0662,1,1,0,1,1,1,1,1,1,1,1,1
Student0663,0,0,0,1,1,0,0,1,1,1,1,0
Student0664,0,0,0,1,0,0,0,0,0,1,0,0
Student0665,1,0,0,1,1,0,0,1,1,1,1,0
Student0666,1,1,1,1,0,0,0,1,1,1,1,0
Student0667,1,0,0,1,0,0,0,1,1,1,0,0
Student0668,1,0,0,1,1,0,0,0,0,0,0,0
Student0669,0,0,0,0,0,0,0,0,0,0,0,0
Student0670,1,1,1,1,1,1,1,1,1,1,1,1
Student0671,1,1,1,0,1,0,0,1,1,1,1,1
Student0672,1,1,1,1,1,1,0,1,1,1,1,1
Student0673,1,1,1,0,1,0,0,1,1,1,1,0
Student0674,1,1,1,1,0,0,0,1,1,1,1,1
Student0675,1,1,0,0,1,0,0,0,0,0,0,0
Student0676,1,1,0,1,0,0,0,1,1,1,1,0
Student0677,0,0,0,0,0,0,0,1,1,0,0,0
Student0678,0,0,0,1,0,0,0,0,0,0,0,0
Student0679,0,0,0,1,1,0,0,1,0,1,0,1
Student0680,0,0,0,0,0,0,0,0,0,0,0,1
Student0681,1,0,0,0,0,0,0,1,0,0,0,0
Student0682,1,1,1,1,1,1,1,1,1,1,1,0
Student0683,0,0,0,1,0,0,0,0,0,0,1,0
Student0684,1,0,0,1,0,0,0,0,0,0,0,0
Student0685,1,0,0,0,0,0,0,1,0,0,0,0
Student0686,0,0,0,0,0,0,0,0,0,0,0,0
Student0687,0,0,0,0,0,0,0,0,0,0,0,0
Student0688,1,1,1,1,1,1,1,1,1,1,1,0
Student0689,1,1,1,1,1,0,0,1,1,1,1,0
Student0690,1,0,0,0,0,0,0,1,1,1,0,0
Student0691,1,1,1,1,1,0,1,1,1,1,1,0
Student0692,1,1,1,1,1,1,1,1,1,1,1,1
Student0693,0,0,0,0,0,0,0,0,0,0,0,0
Student0694,1,1,1,1,1,1,1,1,1,1,1,0
Student0695,1,1,1,1,1,1,1,1,1,1,1,0
Student0696,0,0,0,0,0,0,0,0,0,0,0,0
Student0697,1,1,1,1,1,1,1,1,1,1,1,1
Student0698,1,1,1,1,1,1,1,1,1,1,0,0
Student0699,1,0,0,0,0,0,0,0,0,0,0,0
Student0700,0,0,0,0,0,0,0,0,0,0,0,0
Student0701,1,1,0,1,1,1,1,0,0,0,0,1
Student0702,0,0,0,1,0,0,0,1,1,1,1,0
Student0703,1,1,0,1,0,0,0,0,0,0,0,0
Student0704,1,1,0,0,0,0,0,1,0,0,1,1
Student0705,1,0,0,1,0,0,0,0,0,0,1,0
Student0706,1,1,1,1,1,1,1,1,1,1,1,0
Student0707,1,1,0,1,1,1,1,1,1,1,1,1
Student0708,1,1,1,0,0,0,0,0,1,0,0,0
Student0709,1,1,0,1,1,1,1,1,1,0,1,0
Student0710,0,0,0,1,0,0,0,1,1,1,0,0
Student0711,1,1,1,1,1,1,1,0,0,0,0,0
Student0712,0,0,0,0,0,0,0,1,0,0,0,0
Student0713,1,0,0,1,1,0,0,1,1,0,1,0
Student0714,1,1,1,0,1,0,0,0,0,0,0,0
Student0715,1,1,1,1,1,1,1,1,1,1,1,1
Student0716,1,1,1,1,1,1,0,0,1,0,0,0
Student0717,1,1,1,1,1,1,0,0,0,0,0,0
Student0718,1,1,1,1,1,1,0,0,1,1,1,0
Student0719,1,0,0,1,1,0,0,1,1,0,1,0
Student0720,1,0,0,0,0,0,0,1,1,1,1,0
Student0721,1,1,0,1,1,1,1,1,1,1,1,0
Student0722,1,1,1,1,0,0,0,1,1,0,0,0
Student0723,1,0,0,1,1,1,0,0,0,0,0,0
Student0724,0,0,0,1,0,0,0,1,1,1,1,0
Student0725,0,0,0,0,0,0,0,0,0,1,0,0
Student0726,1,0,0,0,0,0,0,0,0,0,0,0
Student0727,1,1,0,1,0,0,0,0,0,0,0,0
Student0728,1,1,1,1,0,0,0,1,1,1,1,1
Student0729,1,1,1,0,1,0,0,0,1,0,0,0
Student0730,1,1,1,1,1,1,1,1,1,1,1,0
Student0731,0,0,0,1,0,0,0,0,0,0,0,0
Student0732,0,1,0,1,0,0,0,0,0,0,0,0
Student0733,0,0,0,0,0,0,0,0,0,0,0,0
Student0734,0,0,0,1,1,0,0,1,1,1,0,0
Student0735,0,0,0,0,1,0,0,1,1,1,0,0
Student0736,1,1,1,1,1,1,1,1,1,1,1,0
Student0737,1,1,1,0,1,0,0,1,1,1,1,1
Student0738,1,1,1,0,0,0,0,1,1,1,0,0
Student0739,1,0,0,0,0,0,0,0,0,0,0,0
Student0740,0,0,0,0,0,1,0,0,0,0,0,0
Student0741,1,1,1,1,1,1,1,1,1,1,1,0
Student0742,0,0,0,0,0,0,0,0,0,0,0,0
Student0743,0,0,0,1,0,0,0,0,0,0,0,0
Student0744,1,1,1,1,1,1,1,1,1,1,1,1
Student0745,1,1,0,0,0,0,0,0,1,0,0,0
Student0746,1,1,0,1,0,0,0,0,0,0,0,0
Student0747,1,1,1,0,0,0,0,1,1,1,1,0
Student0748,1,0,0,1,0,0,0,1,1,1,1,0
Student0749,1,1,0,1,1,1,0,1,1,1,1,0
Student0750,0,0,0,1,0,0,0,1,0,0,0,0
Student0751,1,0,0,1,0,0,0,1,1,1,1,1
Student0752,1,1,0,1,1,1,1,1,1,1,1,0
Student0753,1,0,0,1,0,0,0,0,0,0,0,0
Student0754,0,0,0,1,0,0,0,1,1,1,1,0
Student0755,0,0,0,0,0,0,0,1,1,1,1,0
Student0756,1,0,0,1,0,0,0,0,1,0,0,0
Student0757,0,0,0,0,0,0,0,0,0,0,0,0
Student0758,1,1,1,1,1,1,1,1,1,0,0,1
Student0759,0,0,0,1,0,0,0,0,1,0,0,0
Student0760,1,0,0,0,0,0,0,1,1,0,0,0
Student0761,0,0,0,0,0,0,0,0,0,0,0,0
Student0762,0,0,0,0,0,0,0,0,0,0,0,0
Student0763,1,1,1,1,1,1,0,1,1,1,1,1
Student0764,0,0,0,1,0,0,0,1,0,0,0,0
Student0765,1,0,0,1,0,0,0,1,1,1,1,0
Student0766,0,0,0,1,0,0,0,0,0,0,0,0
Student0767,0,0,0,0,0,0,0,0,0,0,0,0
Student0768,1,1,0,0,1,0,0,0,1,1,0,0
Student0769,1,0,0,1,0,0,0,0,0,0,0,0
Student0770,0,0,0,1,0,0,0,0,1,0,0,0
Student0771,1,1,0,1,1,1,1,1,1,1,0,0
Student0772,1,1,1,1,1,0,0,1,1,1,0,0
Student0773,1,0,1,1,1,1,1,1,1,1,1,0
Student0774,1,1,0,1,0,0,0,1,0,0,0,0
Student0775,1,0,0,1,0,0,0,0,0,0,0,1
Student0776,0,0,0,1,1,0,0,0,1,0,0,0
Student0777,1,0,0,0,0,0,0,1,1,0,0,0
Student0778,1,0,0,0,0,0,0,0,0,0,0,0
Student0779,0,0,0,0,0,0,0,1,1,1,0,0
Student0780,1,0,0,0,0,0,0,0,0,0,0,0
Student0781,1,0,0,1,1,0,0,0,0,0,0,0
Student0782,1,1,1,0,0,0,0,1,1,1,1,1
Student0783,1,1,1,1,1,1,1,1,1,1,1,1
Student0784,1,0,0,1,1,0,0,0,0,0,0,0
Student0785,0,0,0,1,0,0,0,0,0,0,0,0
Student0786,1,1,1,1,1,1,1,1,1,1,0,1
Student0787,1,1,1,1,1,1,1,1,1,1,1,1
Student0788,0,0,0,0,1,0,0,0,0,0,0,0
Student0789,0,0,0,0,0,0,0,0,0,0,0,0
Student0790,0,0,0,0,0,0,0,0,1,0,0,0
Student0791,0,0,0,0,0,0,0,1,1,1,1,0
Student0792,1,1,1,1,1,1,1,1,1,0,1,1
Student0793,1,0,0,0,0,0,0,0,0,1,0,0
Student0794,1,1,0,0,0,0,0,1,1,1,1,0
Student0795,0,0,0,0,1,0,0,1,0,0,0,0
Student0796,1,1,1,1,1,1,1,1,1,1,1,0
Student0797,1,0,0,1,1,1,0,1,0,0,0,0
Student0798,1,1,1,1,1,1,1,1,1,1,1,1
Student0799,0,0,0,1,0,0,0,0,0,0,0,0
Student0800,1,1,0,1,1,0,0,1,1,0,0,0
Student0801,1,1,1,1,1,1,0,1,1,1,1,1
Student0802,1,1,1,0,0,0,0,1,1,1,1,0
Student0803,0,0,0,0,0,0,0,0,0,1,0,0
Student0804,1,1,1,1,1,1,0,0,1,0,0,0
Student0805,0,0,0,0,0,0,0,0,1,0,0,0
Student0806,1,1,1,1,1,0,0,0,0,0,0,0
Student0807,1,1,1,1,1,1,1,0,0,0,0,0
Student0808,1,1,1,1,1,1,0,1,1,1,0,0
Student0809,0,0,0,0,0,0,0,1,1,1,1,1
Student0810,0,0,0,0,0,0,0,0,0,0,0,0
Student0811,1,1,1,0,0,0,0,0,1,0,0,0
Student0812,1,1,1,1,0,0,0,1,1,1,1,1
Student0813,1,1,1,1,1,1,1,1,1,1,1,1
Student0814,1,1,1,1,1,0,0,1,1,1,1,0
Student0815,0,0,0,0,0,0,0,0,0,0,0,0
Student0816,0,0,0,1,0,0,0,1,1,1,1,0
Student0817,1,1,1,1,1,1,0,1,1,1,1,1
Student0818,1,0,0,1,0,0,0,0,0,0,0,0
Student0819,1,0,0,1,0,0,0,1,1,1,1,0
Student0820,0,0,0,0,0,0,0,0,0,0,0,0
Student0821,0,0,0,0,1,0,0,1,1,1,1,0
Student0822,1,0,0,0,0,0,0,0,0,0,0,0
Student0823,0,1,0,1,0,0,0,1,0,0,0,0
Student0824,0,0,0,0,0,0,0,0,0,0,0,0
Student0825,0,0,0,0,0,0,0,0,0,0,0,0
Student0826,0,0,0,1,0,0,0,1,0,0,0,0
Student0827,0,0,0,1,0,0,0,1,1,1,0,0
Student0828,1,0,0,1,0,0,0,1,1,0,0,0
Student0829,1,1,1,0,0,0,0,1,0,0,0,1
Student0830,1,1,1,1,1,1,1,1,1,0,1,0
Student0831,1,1,1,0,0,0,0,1,1,0,0,0
Student0832,1,1,0,0,1,0,0,1,1,1,1,1
Student0833,1,1,1,1,1,1,1,1,1,1,1,1
Student0834,1,1,0,1,1,0,1,0,0,0,0,1
Student0835,0,0,0,0,0,0,0,0,0,0,0,0
Student0836,1,0,0,0,0,0,0,0,0,0,0,0
Student0837,0,0,0,1,0,0,0,0,1,0,0,0
Student0838,1,1,1,0,1,0,0,1,0,0,0,0
Student0839,0,0,0,0,0,0,0,0,1,0,0,1
Student0840,1,1,0,1,1,0,0,0,0,0,0,0
Student0841,1,1,1,1,1,1,1,1,1,1,1,0
Student0842,0,0,0,0,0,0,0,0,0,0,0,0
Student0843,1,0,0,1,0,0,0,0,1,0,0,0
Student0844,0,0,0,0,0,0,0,0,0,0,0,0
Student0845,1,1,1,1,1,1,1,1,1,1,1,0
Student0846,1,0,0,1,0,0,0,1,0,0,0,1
Student0847,1,1,1,1,1,1,1,1,1,1,1,0
Student0848,1,0,1,1,0,0,0,0,0,0,0,0
Student0849,1,0,0,0,0,0,0,1,0,0,0,0
Student0850,0,0,0,1,1,0,0,0,0,0,0,0
Student0851,1,1,1,1,1,1,1,1,1,1,1,0
Student0852,1,0,0,0,0,0,0,0,0,0,0,0
Student0853,1,0,1,0,0,0,0,1,0,0,0,0
Student0854,0,0,0,0,0,0,0,1,1,1,0,0
Student0855,1,1,0,1,0,0,0,1,0,0,0,0
Student0856,0,0,0,1,0,0,0,0,0,0,0,0
Student0857,1,1,1,0,1,0,0,1,1,1,1,0
Student0858,1,1,1,1,1,1,1,1,1,1,1,0
Student0859,0,0,0,0,0,0,0,0,0,0,0,0
Student0860,1,0,0,1,0,0,0,1,1,0,0,0
Student0861,1,0,0,0,0,0,0,0,0,0,0,0
Student0862,1,1,0,1,0,0,0,1,1,0,0,0
Student0863,1,1,0,1,1,1,1,1,1,1,1,0
Student0864,0,0,0,1,1,0,0,1,1,1,1,0
Student0865,1,1,0,0,1,0,0,1,1,1,1,0
Student0866,1,1,1,0,1,0,0,0,1,1,0,0
Student0867,0,0,0,1,0,0,0,1,1,1,1,0
Student0868,1,1,1,1,1,0,0,1,1,1,0,0
Student0869,1,1,1,0,1,0,0,1,1,1,1,0
Student0870,1,1,1,0,0,0,0,1,1,1,1,0
Student0871,0,0,0,0,0,0,0,0,0,0,0,0
Student0872,1,1,0,0,0,0,0,0,0,0,0,0
Student0873,1,1,1,1,1,1,1,1,1,1,1,0
Student0874,1,1,1,1,1,1,0,1,1,1,0,1
Student0875,0,0,0,1,0,0,0,0,1,0,0,0
Student0876,0,0,0,0,0,0,0,1,1,0,0,0
Student0877,1,1,0,1,0,0,0,0,0,0,0,0
Student0878,1,1,0,1,0,0,0,1,1,1,1,0
Student0879,0,0,0,0,0,0,0,0,0,0,0,0
Student0880,0,0,0,0,1,0,0,1,1,1,1,0
Student0881,0,0,0,0,0,0,0,1,1,1,1,0
Student0882,1,1,1,0,0,0,0,1,1,1,1,1
Student0883,1,1,0,1,0,0,0,1,1,0,0,0
Student0884,1,1,1,1,1,0,0,1,1,1,1,0
Student0885,1,0,0,1,1,1,0,0,0,0,0,1
Student0886,0,0,0,0,0,0,0,0,0,0,0,0
Student0887,1,1,0,0,1,0,0,1,1,1,1,0
Student0888,1,1,1,0,0,0,0,0,1,0,0,0
Student0889,1,1,0,1,1,1,0,0,0,0,0,0
Student0890,1,1,1,0,0,0,0,0,0,1,0,0
Student0891,0,0,0,0,0,0,0,0,0,0,0,0
Student0892,1,1,1,1,1,1,1,1,1,1,1,0
Student0893,1,0,0,0,0,0,0,1,0,1,0,0
Student0894,0,0,0,1,1,0,0,1,0,0,0,1
Student0895,1,1,1,1,1,1,0,1,1,1,1,0
Student0896,0,0,0,1,0,0,0,0,0,0,0,0
Student0897,1,1,1,1,1,0,0,1,1,1,1,0
Student0898,1,0,0,1,0,0,0,1,1,1,1,0
Student0899,1,0,0,1,1,0,0,1,1,1,1,1
Student0900,1,1,1,0,1,0,0,1,1,1,1,1
Student0901,0,0,0,0,0,0,0,0,0,0,0,0
Student0902,1,0,0,0,0,0,0,0,0,0,1,0
Student0903,1,1,0,1,1,1,1,0,1,1,1,0
Student0904,1,1,0,0,0,0,0,1,1,1,1,0
Student0905,1,1,1,1,1,1,1,1,1,1,1,1
Student0906,0,0,0,1,1,0,0,1,1,0,0,0
Student0907,1,1,0,1,1,1,0,1,1,1,1,0
Student0908,1,0,0,1,0,0,0,0,0,0,0,0
Student0909,1,1,1,0,1,0,0,1,1,1,1,0
Student0910,1,1,0,1,1,1,0,1,1,1,1,0
Student0911,1,1,0,1,1,1,1,1,1,1,1,0
Student0912,0,0,0,0,0,0,0,0,0,0,0,0
Student0913,1,1,0,0,0,0,0,0,0,0,0,0
Student0914,1,1,0,0,0,0,0,1,1,1,0,0
Student0915,1,0,0,1,0,0,0,0,0,0,0,0
Student0916,1,0,0,0,0,0,0,1,1,1,1,0
Student0917,0,0,0,0,0,0,0,0,0,0,0,0
Student0918,1,1,1,1,1,1,1,1,1,1,1,0
Student0919,1,0,0,0,0,0,0,1,1,1,1,1
Student0920,1,1,1,1,0,0,0,0,0,0,0,0
Student0921,0,0,0,1,0,0,0,0,0,0,0,0
Student0922,0,0,0,1,0,0,0,1,1,0,0,0
Student0923,1,1,1,1,1,1,1,0,0,0,0,0
Student0924,1,0,0,0,0,0,0,0,0,0,0,0
Student0925,0,0,0,0,0,0,0,0,0,0,0,0
Student0926,1,1,1,1,1,0,0,1,0,0,0,0
Student0927,1,0,0,0,0,0,0,0,1,0,0,0
Student0928,1,1,1,1,1,1,1,1,1,1,1,1
Student0929,0,0,0,1,0,0,0,1,1,1,1,0
Student0930,1,1,1,1,1,1,0,0,0,0,0,0
Student0931,0,0,0,0,1,0,0,1,1,1,1,0
Student0932,0,0,0,0,1,0,0,1,1,1,1,1
Student0933,0,0,0,0,0,0,0,1,1,1,1,0
Student0934,0,0,0,0,0,0,0,0,0,0,0,0
Student0935,1,1,1,1,1,1,1,1,1,1,1,0
Student0936,1,1,1,1,1,1,1,0,1,0,0,1
Student0937,1,1,0,1,0,0,0,0,1,0,0,0
Student0938,0,0,0,1,0,0,0,0,0,0,0,0
Student0939,1,0,0,1,0,0,0,0,0,0,0,0
Student0940,0,0,0,0,0,0,0,1,1,1,1,0
Student0941,1,1,1,1,0,0,0,0,1,0,0,1
Student0942,1,1,0,1,1,1,0,0,0,0,0,0
Student0943,1,0,0,0,0,0,0,0,0,0,0,0
Student0944,1,0,0,1,0,0,0,0,0,0,0,0
Student0945,1,1,1,1,1,1,1,1,1,1,1,0
Student0946,0,0,0,1,1,0,0,0,0,0,0,0
Student0947,0,0,0,0,0,0,0,0,0,0,0,0
Student0948,1,1,1,1,1,1,1,1,1,1,1,0
Student0949,1,1,0,1,0,0,0,0,0,0,0,0
Student0950,0,0,0,0,0,0,0,1,0,0,0,0
Student0951,1,1,1,1,1,0,0,1,1,1,1,0
Student0952,1,1,0,1,0,0,0,1,1,1,1,0
Student0953,1,1,1,1,1,0,1,1,1,1,1,1
Student0954,0,0,0,0,0,0,0,0,0,1,0,0
Student0955,0,0,0,0,0,0,0,0,1,0,0,1
Student0956,0,0,0,1,0,0,0,0,0,0,0,0
Student0957,1,1,1,1,1,1,1,1,1,1,1,0
Student0958,1,0,0,1,1,1,0,1,1,1,1,0
Student0959,0,0,0,1,1,0,0,0,0,0,0,0
Student0960,1,1,0,1,0,0,0,1,1,0,1,0
